product_name,store_name,reviewer_name,rating,review_text,review_date,variant,review_id,sentiment_label,review_text_raw,review_text_clean,text_length,label
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,M***g,1,HP SECOND . KATANYA BARU TERNYATA DI KIRIM SUDAH AKTIF .,Lebih dari 1 tahun lalu,Black,d96dbeba6fa9,Negatif,HP SECOND . KATANYA BARU TERNYATA DI KIRIM SUDAH AKTIF .,hp second katanya ternyata di sudah aktif,9,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,S***e,1,"HATI2 GUYS YANG MAU BELI DARI TOKO INI! Imei tidak terdaftar, katanya mau dibantu tapi kemudian diulur2 dan super slow respon. Minta bukti registrasi on process tidak dik...",Lebih dari 1 tahun lalu,13 Pro 256GB - Sierra Blue,4bf27c3252dc,Negatif,"HATI2 GUYS YANG MAU BELI DARI TOKO INI! Imei tidak terdaftar, katanya mau dibantu tapi kemudian diulur2 dan super slow respon. Minta bukti registrasi on process tidak dik...",hati2 guys yang mau beli dari toko ini imei tidak terdaftar katanya mau dibantu tapi kemudian diulur2 respon super slow dan minta bukti registrasi on process tidak dik,28,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,S***e,1,"HATI2 GUYS YANG MAU BELI DARI TOKO INI! Imei tidak terdaftar, katanya mau dibantu tapi kemudian diulur2 dan super slow respon. Minta bukti registrasi on process tidak dik...",Lebih dari 1 tahun lalu,13 Pro 256GB - Sierra Blue,4bf27c3252dc,Negatif,"HATI2 GUYS YANG MAU BELI DARI TOKO INI! Imei tidak terdaftar, katanya mau dibantu tapi kemudian diulur2 dan super slow respon. Minta bukti registrasi on process tidak dik...",hati2 guys yang mau beli toko ini imei tidak terdaftar katanya mau dibantu tapi kemudian diulur2 dan slow respon minta bukti registrasi on tidak dik,28,0
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,1,BARANG DITUKAR DENGAN KARDUS YANG DILIPAT. PENIPU!,Lebih dari 1 tahun lalu,Promo Black - 256GB,532be3828842,Negatif,BARANG DITUKAR DENGAN KARDUS YANG DILIPAT. PENIPU!,kardus ditukar dengan barang yang dilipat penipu,7,0
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,1,"toko drama minta tambahan biaya kalau ga tf ga dikirim ,kecewa",1 bulan lalu,IPHONE 13 BLACK,456538567162,Negatif,"toko drama minta tambahan biaya kalau ga tf ga dikirim ,kecewa",toko drama minta tambahan biaya ga tf ga dikirim kecewa,11,0
"Apple iPhone 17 256GB 512GB | Garansi iBox Indonesia | Original | BNIB - 256GB White, Non Bundle",Digitalisme Store,Anonymous,1,"Minta pesan instant supaya barang sampai di hari yang sama. Kalau bisa dari pagi. Yang ada, disuruh sabar saja dan hari ketiga barang baru dikirim. Setiap kali tanya ha...",2 bulan lalu,256GB - Black,3228af22f7bb,Negatif,"Minta pesan instant supaya barang sampai di hari yang sama. Kalau bisa dari pagi. Yang ada, disuruh sabar saja dan hari ketiga barang baru dikirim. Setiap kali tanya ha...",kalau pesan instant supaya barang sampai di hari yang sama minta bisa dari pagi yang ada disuruh sabar saja dan hari ketiga barang baru dikirim setiap kali tanya ha,29,0
"Apple iPhone 17 256GB 512GB | Garansi iBox Indonesia | Original | BNIB - 256GB White, Non Bundle",Digitalisme Store,Anonymous,1,"Minta pesan instant supaya barang sampai di hari yang sama. Kalau bisa dari pagi. Yang ada, disuruh sabar saja dan hari ketiga barang baru dikirim. Setiap kali tanya ha...",2 bulan lalu,256GB - Black,3228af22f7bb,Negatif,"Minta pesan instant supaya barang sampai di hari yang sama. Kalau bisa dari pagi. Yang ada, disuruh sabar saja dan hari ketiga barang baru dikirim. Setiap kali tanya ha...",minta pesan instant supaya barang sampai di hari yang sama kalau bisa dari pagi yang ada disuruh sabar saja dan hari ketiga barang baru dikirim setiap kali tanya ha,29,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,Courier stole the product. Never order a mobile phone through Tokopedia. A refund will take a month. It isn’t worth the hassle to try to save Rp1-2 million.,Lebih dari 1 tahun lalu,13 Pro 256GB - Sierra Blue,c3673ab2b26d,Negatif,Courier stole the product. Never order a mobile phone through Tokopedia. A refund will take a month. It isn’t worth the hassle to try to save Rp1-2 million.,courier stole the product never order a mobile phone through tokopedia a refund will take a month it isn t worth the hassle to try to rp1 save 2 million,30,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,IMEI belum terdaftar jdi tidak bsa pakai sinyal indo JANGAN BELI DARI SINI,Lebih dari 1 tahun lalu,Promax 256GB - Graphite,a7d41efd2a8c,Negatif,IMEI belum terdaftar jdi tidak bsa pakai sinyal indo JANGAN BELI DARI SINI,imei belum terdaftar jdi tidak bsa pakai sinyal jangan beli dari sini,13,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,A***a,1,Kalau beli di toko ini harus sabar-sabar setidaknya jangan pesan instan kurir karena udah pasti ngga akan terkirim sesuai ekspektasi. Barang yg dijual bagus tapi sama sek...,Lebih dari 1 tahun lalu,Promax 256GB - Blue IBOX,af2ec94a4759,Negatif,Kalau beli di toko ini harus sabar-sabar setidaknya jangan pesan instan kurir karena udah pasti ngga akan terkirim sesuai ekspektasi. Barang yg dijual bagus tapi sama sek...,kalau beli di toko ini harus sabar sabar setidaknya jangan pesan sesuai kurir karena udah pasti ngga akan terkirim instan ekspektasi barang yg dijual bagus tapi sama sek,28,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,IMEI belum terdaftar jdi tidak bsa pakai sinyal indo JANGAN BELI DARI SINI,Lebih dari 1 tahun lalu,Promax 256GB - Graphite,a7d41efd2a8c,Negatif,IMEI belum terdaftar jdi tidak bsa pakai sinyal indo JANGAN BELI DARI SINI,imei belum terdaftar jdi tidak bsa sinyal indo jangan beli dari sini,13,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,S***a,1,"Halo, untuk itemnya kurang sesuai nih, karena pada saat di deskripsinya juga ga ada disebutkan untuk inter nya dari mana saja, sehingga pada akhirnya saya terima barangny...",Lebih dari 1 tahun lalu,Promax 256GB - Graphite,33073f4b59ac,Negatif,"Halo, untuk itemnya kurang sesuai nih, karena pada saat di deskripsinya juga ga ada disebutkan untuk inter nya dari mana saja, sehingga pada akhirnya saya terima barangny...",halo untuk itemnya kurang nya nih karena pada saat di deskripsinya juga ga ada disebutkan untuk inter sesuai dari mana saja sehingga pada akhirnya saya terima barangny,27,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,R***o,1,"Ini buat kalian yang mau beli di Toko ini ya mudah-mudahan ulasan saya ini membantu kalian yg mau beli handphone di Toko ini , saya ada 2 order iphone 13 promax Dan Googl...",Lebih dari 1 tahun lalu,Promax 128GB - Sierra Blue,51498a9c6fde,Negatif,"Ini buat kalian yang mau beli di Toko ini ya mudah-mudahan ulasan saya ini membantu kalian yg mau beli handphone di Toko ini , saya ada 2 order iphone 13 promax Dan Googl...",ini buat kalian yang mau beli di toko ini ya mudah mudahan ulasan saya ini membantu kalian yg mau beli handphone di ini ada 2 order iphone 13 promax googl,33,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"Baru kali ini beli hape bermasalah sinyalnya, sebelum review saya dibalas dengan""kalau mau aktif beli yang ibox gan, jangan yang inter, tolong lebih bijak dalam memah...",Lebih dari 1 tahun lalu,Promax 256GB - Silver,fb04cb6e76a6,Negatif,"Baru kali ini beli hape bermasalah sinyalnya, sebelum review saya dibalas dengan""kalau mau aktif beli yang ibox gan, jangan yang inter, tolong lebih bijak dalam memah...",baru kali ini beli hape bermasalah sinyalnya sebelum review saya yang dengan kalau mau aktif beli dibalas ibox gan jangan yang inter tolong lebih bijak dalam memah,27,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,Recently my network stopped working - No Service. I went to Telkomcel office and they said that the problem is my IMEI is not registered and I need to pay 40% of my iPhon...,Lebih dari 1 tahun lalu,13 Pro 256GB - Graphite,accef40c0b5c,Negatif,Recently my network stopped working - No Service. I went to Telkomcel office and they said that the problem is my IMEI is not registered and I need to pay 40% of my iPhon...,recently my network stopped working i went to telkomcel office and they said that the problem imei is not registered and i need to pay 40 of my iphon,33,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,Courier stole the product. Never order a mobile phone through Tokopedia. A refund will take a month. It isn’t worth the hassle to try to save Rp1-2 million.,Lebih dari 1 tahun lalu,13 Pro 256GB - Sierra Blue,c3673ab2b26d,Negatif,Courier stole the product. Never order a mobile phone through Tokopedia. A refund will take a month. It isn’t worth the hassle to try to save Rp1-2 million.,courier stole the product never refund a mobile phone through tokopedia a order will take a month it isn t worth the hassle to try to save rp1 2 million,30,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"BARANG BANYAK BERMASALAH DWNGAN JARINGAN, DAN DI KOMPLQN RESPONNYA LAMA",Lebih dari 1 tahun lalu,Promax 128GB - Sierra Blue,2917b1e9519b,Negatif,"BARANG BANYAK BERMASALAH DWNGAN JARINGAN, DAN DI KOMPLQN RESPONNYA LAMA",barang banyak bermasalah dwngan jaringan dan di komplqn responnya lama,10,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,F***y,1,"Mohon maaf saya berikan b1 , saya kecewa sekali dengan pelayanannya saya ingin return ke iphone 512 GB tapi di tolak dan tanpa alasan yang jelas dan kemudian klo mau retu...",Lebih dari 1 tahun lalu,Promax 128GB - Graphite IBOX,698f11d7ce8e,Negatif,"Mohon maaf saya berikan b1 , saya kecewa sekali dengan pelayanannya saya ingin return ke iphone 512 GB tapi di tolak dan tanpa alasan yang jelas dan kemudian klo mau retu...",mohon maaf saya berikan b1 saya kecewa sekali dengan pelayanannya saya ingin kemudian ke iphone 512 gb tapi di tolak dan tanpa alasan yang jelas dan return klo mau retu,30,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,E***o,1,"Imei dibilang aman, ternyata ga ad sinyal. Sudah dicomplain dari juli 2022. Dibilang ada solusi utk di daftarin. Ttp aj ga di daftar. Jangan dipercayaiin ini. Manager aj...",Lebih dari 1 tahun lalu,Promax 128GB - Graphite,c29fdf33284a,Negatif,"Imei dibilang aman, ternyata ga ad sinyal. Sudah dicomplain dari juli 2022. Dibilang ada solusi utk di daftarin. Ttp aj ga di daftar. Jangan dipercayaiin ini. Manager aj...",imei dibilang aman ternyata ga ad sinyal dicomplain juli 2022 dibilang ada solusi utk di daftarin ttp aj ga di dipercayaiin ini manager aj,28,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,N***a,1,SINYAL HILANG NGGA DIURUSIN,Lebih dari 1 tahun lalu,Promax 256GB - Blue IBOX,c901279597bc,Negatif,SINYAL HILANG NGGA DIURUSIN,sinyal hilang diurusin ngga,4,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,B***e,1,"IMEI TIDAK TERDAFTAR DI KEMENPERIN, dan tidak bisa di telp seluler.. gmn solusinya??",Lebih dari 1 tahun lalu,Promax 256GB - Sierra Blue,c8f6105cc00b,Negatif,"IMEI TIDAK TERDAFTAR DI KEMENPERIN, dan tidak bisa di telp seluler.. gmn solusinya??",imei tidak di kemenperin dan tidak bisa di telp seluler solusinya,13,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,A***q,2,"IMEI HP tidak terdaftar, ketika di complain proses nya lama, baru di proses 10 hari telahcomplain.",Lebih dari 1 tahun lalu,13 Pro 256GB - Gold,1d932cdea56f,Negatif,"IMEI HP tidak terdaftar, ketika di complain proses nya lama, baru di proses 10 hari telahcomplain.",ketika hp tidak terdaftar imei di complain proses nya lama baru di proses 10 hari telahcomplain,16,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,R***o,1,"Ini buat kalian yang mau beli di Toko ini ya mudah-mudahan ulasan saya ini membantu kalian yg mau beli handphone di Toko ini , saya ada 2 order iphone 13 promax Dan Googl...",Lebih dari 1 tahun lalu,Promax 128GB - Sierra Blue,51498a9c6fde,Negatif,"Ini buat kalian yang mau beli di Toko ini ya mudah-mudahan ulasan saya ini membantu kalian yg mau beli handphone di Toko ini , saya ada 2 order iphone 13 promax Dan Googl...",buat kalian yang mau beli di toko ini mudah mudahan ulasan saya ini membantu kalian yg mau beli handphone di toko ini saya ada 2 order iphone 13 promax dan googl,33,0
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,1,"toko drama minta tambahan biaya kalau ga tf ga dikirim ,kecewa",1 bulan lalu,IPHONE 13 BLACK,456538567162,Negatif,"toko drama minta tambahan biaya kalau ga tf ga dikirim ,kecewa",dikirim drama minta tambahan biaya kalau ga tf ga toko kecewa,11,0
"iPhone 17 Pro Max ProMax 256GB 512GB 1TB A19 Pro Chip Silver Cosmic Orange Deep Blue - 256 GB, Deep Blue",Kawan Gadget Store,A***s,2,"Telat baca referensi nya, kalau track record pengiriman nya sangat LAMBAT. Percuma pakai fasilitas INSTANT, butuh 3 hari baru barang di terima…",4 bulan lalu,1TB - Cosmic Orange,d2c95a41b9e5,Negatif,"Telat baca referensi nya, kalau track record pengiriman nya sangat LAMBAT. Percuma pakai fasilitas INSTANT, butuh 3 hari baru barang di terima…",telat baca referensi nya kalau track record pengiriman nya sangat lambat percuma pakai fasilitas instant butuh hari baru di terima,22,0
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,s***m,2,"overall ok but service admin H so bad, so pushy for order & can tell about next day promo more cheapest 😠",Lebih dari 1 tahun lalu,Promo Natural - 128GB,e929a66f3db6,Negatif,"overall ok but service admin H so bad, so pushy for order & can tell about next day promo more cheapest 😠",overall ok pushy service admin h so bad so but for order can tell about next day promo more cheapest,20,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"BARANG BANYAK BERMASALAH DWNGAN JARINGAN, DAN DI KOMPLQN RESPONNYA LAMA",Lebih dari 1 tahun lalu,Promax 128GB - Sierra Blue,2917b1e9519b,Negatif,"BARANG BANYAK BERMASALAH DWNGAN JARINGAN, DAN DI KOMPLQN RESPONNYA LAMA",barang banyak dwngan jaringan dan di komplqn responnya lama,10,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,R***o,1,"Ini buat kalian yang mau beli di Toko ini ya mudah-mudahan ulasan saya ini membantu kalian yg mau beli handphone di Toko ini , saya ada 2 order iphone 13 promax Dan Googl...",Lebih dari 1 tahun lalu,Promax 128GB - Sierra Blue,51498a9c6fde,Negatif,"Ini buat kalian yang mau beli di Toko ini ya mudah-mudahan ulasan saya ini membantu kalian yg mau beli handphone di Toko ini , saya ada 2 order iphone 13 promax Dan Googl...",ini buat kalian yang mau beli di toko ini ya mudah mudahan ulasan saya ini membantu kalian yg mau beli handphone di toko ini saya ada 2 order iphone 13 promax dan googl,33,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,S***a,1,"Halo, untuk itemnya kurang sesuai nih, karena pada saat di deskripsinya juga ga ada disebutkan untuk inter nya dari mana saja, sehingga pada akhirnya saya terima barangny...",Lebih dari 1 tahun lalu,Promax 256GB - Graphite,33073f4b59ac,Negatif,"Halo, untuk itemnya kurang sesuai nih, karena pada saat di deskripsinya juga ga ada disebutkan untuk inter nya dari mana saja, sehingga pada akhirnya saya terima barangny...",untuk itemnya kurang sesuai nih karena pada saat di deskripsinya ga ada disebutkan untuk inter nya mana saja sehingga pada akhirnya saya terima barangny,27,0
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,1,"saya beli lalu saya videokan unboxing lalu setelah saya update ke ios 18, tombol volume atas bermasalah. lalu kata adminnya bawa ke ibox lalu saya bawa ke ibox servicenya...",Lebih dari 1 tahun lalu,Natural - 128GB,7dad1ed638b3,Negatif,"saya beli lalu saya videokan unboxing lalu setelah saya update ke ios 18, tombol volume atas bermasalah. lalu kata adminnya bawa ke ibox lalu saya bawa ke ibox servicenya...",saya beli lalu saya videokan unboxing lalu setelah saya update ke ios 18 tombol volume atas bawa lalu kata adminnya bermasalah ke ibox lalu saya bawa ke ibox servicenya,29,0
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,T***a,1,minta ibox di kasih gdn .. pengiriman lama sekali..,Lebih dari 1 tahun lalu,White - 256GB,0dbc3307f950,Negatif,minta ibox di kasih gdn .. pengiriman lama sekali..,minta ibox kasih gdn pengiriman sekali,8,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,V***y,2,"Cellular data gak muncul, admin di chat slowrespon pdhl online udh mau sejem 👍",Lebih dari 1 tahun lalu,13 Pro 128GB - Graphite IBOX,d745c55993b3,Negatif,"Cellular data gak muncul, admin di chat slowrespon pdhl online udh mau sejem 👍",cellular data gak muncul admin di udh slowrespon pdhl online chat mau sejem,13,0
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,Anonymous,1,"cacat bgt ini,modus jualan hp imei ga kedaftar..tolong tmn2 jgn sampe apes kaya saya rugi 38jt ya uda jauh2 sampe kalimantan utara orgnya ngabarin modus hpnya salah kirim...",Lebih dari 1 tahun lalu,Promo Black - 128GB,2b92754cf688,Negatif,"cacat bgt ini,modus jualan hp imei ga kedaftar..tolong tmn2 jgn sampe apes kaya saya rugi 38jt ya uda jauh2 sampe kalimantan utara orgnya ngabarin modus hpnya salah kirim...",cacat ini modus jualan hp imei ga kedaftar tolong tmn2 jgn sampe apes kaya saya rugi 38jt ya jauh2 sampe kalimantan utara orgnya ngabarin modus hpnya salah kirim,30,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,"beli 13 pro ibox yang datang iphone 12 pro max HDC. proses berlanjut ke pengembalian barang yang katanya tertukar, dan akhirnya mengarah ke oknum kurir anter aja melakuka...",Lebih dari 1 tahun lalu,13 Pro 128GB - Blue IBOX,9b74f90d04d8,Negatif,"beli 13 pro ibox yang datang iphone 12 pro max HDC. proses berlanjut ke pengembalian barang yang katanya tertukar, dan akhirnya mengarah ke oknum kurir anter aja melakuka...",beli 12 pro ibox yang datang iphone 13 pro max hdc proses berlanjut ke pengembalian barang yang katanya tertukar dan akhirnya mengarah ke oknum kurir anter aja melakuka,28,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,A***q,2,"IMEI HP tidak terdaftar, ketika di complain proses nya lama, baru di proses 10 hari telahcomplain.",Lebih dari 1 tahun lalu,13 Pro 256GB - Gold,1d932cdea56f,Negatif,"IMEI HP tidak terdaftar, ketika di complain proses nya lama, baru di proses 10 hari telahcomplain.",imei hp tidak ketika di complain proses nya lama baru di proses 10 hari telahcomplain,16,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,S***e,1,"HATI2 GUYS YANG MAU BELI DARI TOKO INI! Imei tidak terdaftar, katanya mau dibantu tapi kemudian diulur2 dan super slow respon. Minta bukti registrasi on process tidak dik...",Lebih dari 1 tahun lalu,13 Pro 256GB - Sierra Blue,4bf27c3252dc,Negatif,"HATI2 GUYS YANG MAU BELI DARI TOKO INI! Imei tidak terdaftar, katanya mau dibantu tapi kemudian diulur2 dan super slow respon. Minta bukti registrasi on process tidak dik...",hati2 guys yang mau beli dari toko slow imei tidak terdaftar katanya mau dibantu tapi kemudian diulur2 dan super ini respon minta bukti registrasi on process tidak dik,28,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,N***a,1,SINYAL HILANG NGGA DIURUSIN,Lebih dari 1 tahun lalu,Promax 256GB - Blue IBOX,c901279597bc,Negatif,SINYAL HILANG NGGA DIURUSIN,sinyal hilang diurusin,4,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,Courier stole the product. Never order a mobile phone through Tokopedia. A refund will take a month. It isn’t worth the hassle to try to save Rp1-2 million.,Lebih dari 1 tahun lalu,13 Pro 256GB - Sierra Blue,c3673ab2b26d,Negatif,Courier stole the product. Never order a mobile phone through Tokopedia. A refund will take a month. It isn’t worth the hassle to try to save Rp1-2 million.,courier stole tokopedia product never order a mobile phone through the a refund will take a month it isn t worth the hassle to try to save rp1 2 million,30,0
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,M***g,1,HP SECOND . KATANYA BARU TERNYATA DI KIRIM SUDAH AKTIF .,Lebih dari 1 tahun lalu,Black,d96dbeba6fa9,Negatif,HP SECOND . KATANYA BARU TERNYATA DI KIRIM SUDAH AKTIF .,hp second katanya baru ternyata di kirim sudah aktif,9,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,2,"Pelayanan superrr lama.. pesan instant, dikirim next day, nyampe maghrib pula, pdhl diblg ikut pengiriman pertama. alasannya ad urusan jd tutup cepet. alasan ini jg dibil...",Lebih dari 1 tahun lalu,13 Pro 128GB - Green IBOX,96ae4474facb,Negatif,"Pelayanan superrr lama.. pesan instant, dikirim next day, nyampe maghrib pula, pdhl diblg ikut pengiriman pertama. alasannya ad urusan jd tutup cepet. alasan ini jg dibil...",pelayanan superrr lama pesan tutup dikirim next day nyampe maghrib pula pdhl diblg ikut pengiriman pertama alasannya ad urusan jd instant cepet alasan ini jg dibil,26,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,Anonymous,1,Courier stole the product. Never order a mobile phone through Tokopedia. A refund will take a month. It isn’t worth the hassle to try to save Rp1-2 million.,Lebih dari 1 tahun lalu,13 Pro 256GB - Sierra Blue,c3673ab2b26d,Negatif,Courier stole the product. Never order a mobile phone through Tokopedia. A refund will take a month. It isn’t worth the hassle to try to save Rp1-2 million.,courier stole the product never order a mobile phone through tokopedia a refund will take a month it isn t worth the hassle to save rp1 2 million,30,0
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,s***m,2,"overall ok but service admin H so bad, so pushy for order & can tell about next day promo more cheapest 😠",Lebih dari 1 tahun lalu,Promo Natural - 128GB,e929a66f3db6,Negatif,"overall ok but service admin H so bad, so pushy for order & can tell about next day promo more cheapest 😠",but ok overall service admin h so bad so pushy for order can tell about next day promo more cheapest,20,0
"Apple iPhone 17 Pro Garansi Resmi 256GB 512GB 1TB - 256GB, Deep Blue",iSmile Indonesia,s***m,2,"overall ok but service admin H so bad, so pushy for order & can tell about next day promo more cheapest 😠",Lebih dari 1 tahun lalu,Promo Natural - 128GB,e929a66f3db6,Negatif,"overall ok but service admin H so bad, so pushy for order & can tell about next day promo more cheapest 😠",overall ok but service admin h so pushy for order can tell about next day promo more cheapest,20,0
"Apple iPhone 17 Pro 1TB | 512GB | 256GB A19 Pro New Garansi Resmi - 256GB, Deep Blue",Studio Ponsel Store,A***i,1,"3 bulan pakai sinyal hilang, hati hati, jangan beli disini",Lebih dari 1 tahun lalu,Promax 128GB - Graphite,222c5c091e99,Negatif,"3 bulan pakai sinyal hilang, hati hati, jangan beli disini",3 bulan pakai sinyal hilang hati jangan hati beli disini,10,0
APPLE IPHONE 13 / IPHONE 14 / IPHONE 15 / IPHONE 16 / IPHONE 17 128GB 256GB GARANSI RESMI IBOX,ALIENWARE GAMING STORE,Anonymous,1,"dari beberapa pesanan. saya dapet satu ini yg packing tidak aman, bubble wrap tipis dan pendek. unit pada penyok sudutnya",1 bulan lalu,IPHONE 13 BLACK,0e5965fb4419,Negatif,"dari beberapa pesanan. saya dapet satu ini yg packing tidak aman, bubble wrap tipis dan pendek. unit pada penyok sudutnya",dari beberapa pesanan saya dapet satu ini yg packing tidak aman bubble wrap tipis dan pendek unit pada penyok sudutnya,20,0
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,y***s,1,Waktu live ditanyak bolak balik dapet case sama TG ngga katanya dapet. Tapi aktual ga dapet sama sekali. Mohon maaf bintang 1 kecuali ada perbaikan ganti rugi,Lebih dari 1 tahun lalu,Black,b60d8f3b15a4,Negatif,Waktu live ditanyak bolak balik dapet case sama TG ngga katanya dapet. Tapi aktual ga dapet sama sekali. Mohon maaf bintang 1 kecuali ada perbaikan ganti rugi,maaf live ditanyak bolak balik dapet case sama tg ngga katanya dapet tapi aktual ga dapet sama sekali mohon waktu bintang 1 kecuali ada perbaikan ganti rugi,27,0
[FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black,Milano Cell,M***g,1,HP SECOND . KATANYA BARU TERNYATA DI KIRIM SUDAH AKTIF .,Lebih dari 1 tahun lalu,Black,d96dbeba6fa9,Negatif,HP SECOND . KATANYA BARU TERNYATA DI KIRIM SUDAH AKTIF .,hp second katanya baru ternyata di sudah,9,0
